name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
Rick Steves Germany 2019,"
Steves,Rick",39.45,52.68,944,AVALON TRAVEL PUBL            ,Paperback,29/01/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218309
Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,"
Adams,Mark",20.17,26.93,333,PLUME                         ,Paperback,24/04/2012,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780452297982
Living the RV Life: Your Ultimate Guide to Life on the Road,"
Bennett,Marc",37.42,49.96,256,ADAMS PUB                     ,Paperback,20/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781507208984
A Walk in the Woods: Rediscovering America on the Appalachian Trail,"
Bryson,Bill",19.79,26.43,304,BROADWAY BOOKS                ,Paperback,04/05/1999,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780767902526
Alaska by Cruise Ship: The Complete Guide to Cruising Alaska,"
Vipond,Anne",26.97,36.02,368,OCEAN CRUISE GUIDES LTD       ,Paperback,15/04/2017,['314 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781927747155
Hawaii the Big Island Revealed: The Ultimate Guidebook,"
Doughty,Andrew",31.07,41.49,316,WIZARD PUBN                   ,Paperback,25/07/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780996131827
Rick Steves London 2019,"
Steves,Rick",26.79,35.77,614,AVALON TRAVEL PUBL            ,Paperback,04/09/2018,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218330
A Fine Romance: Falling in Love with the English Countryside,"
Branch,Susan",38.16,50.96,272,SPRING STREET PUB             ,Hardcover,30/06/2017,['573 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780996044042
The Bucket List: 1000 Adventures Big & Small,"
Stathers,Kath",62.8,78.6,496,UNIVERSE BOOKS                ,Hardcover,04/04/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780789332691
"The New York Times: 36 Hours Europe, 2nd Edition","
Ireland,Barbara",69.79,87.35,288,NATL GEOGRAPHIC CHILDRENS     ,Paperback,07/02/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783836540483
Chic Stays,"
Stevens,Melinda",144.58,180.96,316,WIZARD PUBN                   ,Hardcover,15/02/2018,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614285373
Ibiza Bohemia,"
Boyd,Maya",146.08,182.83,480,WORKMAN PUB CO                ,Hardcover,20/09/2016,['154 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614285915
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,"
Pirsig,RobertM.",11.2,14.96,952,AVALON TRAVEL PUBL            ,Mass,27/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060589462
Michelin Italy Map 735,"
Michelin",15.24,20.35,544,LONELY PLANET PUB             ,Folded,21/03/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067171466
My Twenty-Five Years in Provence: Reflections on Then and Now,"
Mayle,Peter",30.1,40.19,328,TASCHEN AMER LLC              ,Hardcover,24/09/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451494528
"Michelin Portugal, Madeira Road and Tourist Map","
Michelin",17.52,23.4,280,WIZARD PUBN                   ,Folded,01/01/2017,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067171299
"1,000 Places to See in the United States and Canada Before You Die","
Schultz,Patricia",62.3,77.98,316,WIZARD PUBN                   ,Hardcover,01/08/2018,['479 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780761189893
In Patagonia,"
Chatwin,Bruce",20.61,27.53,500,NEXT EXIT INC                 ,Paperback,15/01/2019,['1403 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780142437193
Lonely Planet Caribbean Islands,"
LonelyPlanet",41.45,55.35,704,STONE ROAD PR                 ,Paperback,01/01/2017,['53 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786576507
The Monk of Mokha,"
Eggers,Dave",36.66,48.95,320,LONELY PLANET PUB             ,Hardcover,19/09/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101947319
Moon USA National Parks: The Complete Guide to All 59 Parks,"
Lomax,Becky",39.71,53.03,944,AVALON TRAVEL PUBL            ,Paperback,29/01/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640492790
Frommer's Hawaii 2019,"
Cheng,Martha",34.87,46.56,333,PLUME                         ,Paperback,24/04/2012,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628873900
"Our Towns: A 100,000-Mile Journey Into the Heart of America","
Fallows,James",38.28,51.11,256,ADAMS PUB                     ,Hardcover,20/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101871843
Frommer's Easyguide to New York City 2019,"
Frommer,Pauline",24.75,33.05,304,BROADWAY BOOKS                ,Paperback,04/05/1999,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628874266
Our National Parks,"
Muir,John",21.9,29.25,368,OCEAN CRUISE GUIDES LTD       ,Hardcover,15/04/2017,['314 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781423650393
Dear Bob and Sue,"
Smith,Matt",21.21,28.32,316,WIZARD PUBN                   ,Paperback,25/07/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780985358150
"Northland: A 4,000-Mile Journey Along America's Forgotten Border","
Fox,Porter",34.26,45.75,614,AVALON TRAVEL PUBL            ,Hardcover,04/09/2018,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393248852
Fodor's the Complete Guide to the National Parks of the West,"
Fodor'sTravelGuides",37.62,50.23,272,SPRING STREET PUB             ,Paperback,30/06/2017,['573 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971264
Rick Steves Best of Italy,"
Steves,Rick",32.63,43.57,496,UNIVERSE BOOKS                ,Paperback,04/04/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218071
Seattle Now & Then,"
Dorpat,Paul",85.93,107.55,672,TASCHEN AMER LLC              ,Hardcover,14/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781933245539
2019 Collins Road Map Ireland,"
CollinsMaps",10.83,14.47,264,ASSOULINE                     ,Folded,01/11/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780008272722
On Trails: An Exploration,"
Moor,Robert",20.41,27.25,150,ASSOULINE                     ,Paperback,01/06/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781476739236
Easy to Fold: Southern California,"
RandMcNally",10.97,14.65,540,HARPER TORCH                  ,Folded,25/04/2006,['293 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780528994975
Epic Hikes of the World,"
LonelyPlanet",54.18,67.81,1,MICHELIN TRAVEL PUBN          ,Hardcover,15/03/2018,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787014176
My Bucketlist,"
Axel&.Ash",44.71,59.7,192,ALFRED A KNOPF                ,Hardcover,26/06/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780987449313
DK Eyewitness Travel Guide Japan,"
DkTravel",35.62,47.56,1,MICHELIN TRAVEL PUBN          ,Paperback,15/09/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465457196
Fodor's Chicago,"
Fodor'sTravelGuides",23.99,32.03,1200,WORKMAN PUB CO                ,Paperback,29/11/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971127
Lonely Planet's Best in Travel 2019,"
LonelyPlanet",24.82,33.14,204,PENGUIN GROUP                 ,Hardcover,25/03/2003,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787017658
"100 Things to Do in Houston Before You Die, 2nd Edition","
Powell,WilliamDylan",19.68,26.28,896,LONELY PLANET PUB             ,Paperback,21/11/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681061467
"Fodor's Washington, D.C.: With Mount Vernon, Alexandria & Annapolis","
Fodor'sTravelGuides",28.7,38.32,352,ALFRED A KNOPF                ,Paperback,30/01/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971448
Travels with Charley: In Search of America,"
Steinbeck,John",15.9,21.23,700,AVALON TRAVEL PUBL            ,Paperback,16/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140053203
Top 10 Singapore,"
DkTravel",17.32,23.13,640,FROMMERMEDIA LLC              ,Paperback,07/12/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465467829
"The New York Times: 36 Hours USA & Canada, 2nd Edition","
Ireland,Barbara",71.87,89.95,432,PANTHEON                      ,Paperback,08/05/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783836554893
The Wright Guide to Camping with the Corps of Engineers,"
Wright,Don",25.12,33.54,288,FROMMERMEDIA LLC              ,Paperback,23/10/2018,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780937877609
"Frommer's Easyguide to Washington, D.C. 2019","
Ford,EliseHartman",24.95,33.32,248,GIBBS SMITH PUB               ,Paperback,17/07/2018,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628874327
"How to Live in a Van and Travel: Live Everywhere, Be Free and Have Adventures in a Campervan or Motorhome - Your Home on Wheels","
Hudson,Mike",26.78,35.76,322,LIGHTNING SOURCE INC          ,Paperback,01/11/2012,['131 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780995705050
California Benchmark Road & Recreation Atlas,"
NationalGeographicMaps",32.87,43.89,272,W W NORTON & CO INC           ,Paperback,03/07/2018,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780929591490
The Travel Book: A Journey Through Every Country in the World,"
LonelyPlanet",88.36,110.59,880,FODORS                        ,Hardcover,02/04/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786571205
Fodor's New England: With the Best Fall Foliage Drives & Scenic Road Trips,"
Fodor'sTravelGuides",35.89,47.93,544,AVALON TRAVEL PUBL            ,Paperback,24/04/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971240
Michelin Ireland Road and Tourist Map,"
Michelin",15.24,20.35,288,NATL GEOGRAPHIC CHILDRENS     ,Folded,07/02/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067170209
Fodor's Colorado,"
Fodor'sTravelGuides",25.2,33.65,316,WIZARD PUBN                   ,Paperback,15/02/2018,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971196
Hidden Mickeys Go to Sea: A Field Guide to the Disney Cruise Line's Best Kept Secrets,"
Barrett,StevenM.",13.24,17.69,480,WORKMAN PUB CO                ,Paperback,20/09/2016,['154 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780692880456
Disneyland's Hidden Mickeys: A Field Guide to Disneyland Resort's Best Kept Secrets,"
Barrett,StevenM.",13.45,17.96,952,AVALON TRAVEL PUBL            ,Paperback,27/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780692882641
Birnbaum's 2018 Walt Disney World: The Official Guide,"
BirnbaumGuides",27.62,36.88,544,LONELY PLANET PUB             ,Paperback,21/03/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781484773789
No Reservations: Around the World on an Empty Stomach,"
Bourdain,Anthony",49.39,61.82,328,TASCHEN AMER LLC              ,Hardcover,24/09/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781596914476
"1,000 Places to See in the United States and Canada Before You Die","
Schultz,Patricia",48.61,60.85,280,WIZARD PUBN                   ,Paperback,01/01/2017,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780761189435
DK Eyewitness Travel Guide Seville and Andalucía,"
DkTravel",29.92,39.95,316,WIZARD PUBN                   ,Paperback,01/08/2018,['479 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465467997
"Streetwise Amsterdam Map - Laminated City Center Street Map of Amsterdam, Netherlands","
",9.14,12.21,500,NEXT EXIT INC                 ,Folded,15/01/2019,['1403 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067229891
Insight Guides Arizona & the Grand Canyon,"
InsightGuides",35.09,46.86,704,STONE ROAD PR                 ,Paperback,01/01/2017,['53 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781789197013
Birnbaum's 2019 Walt Disney World: The Official Guide,"
BirnbaumGuides",27.82,37.15,320,LONELY PLANET PUB             ,Paperback,19/09/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781368019330
Rick Steves Italy 2019,"
Steves,Rick",36.21,48.35,944,AVALON TRAVEL PUBL            ,Paperback,29/01/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218323
Destinations of a Lifetime: 225 of the World's Most Amazing Places,"
NationalGeographic",63.7,79.73,333,PLUME                         ,Hardcover,24/04/2012,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781426215643
"Fodor's Maine, Vermont, & New Hampshire: With the Best Fall Foliage Drives & Scenic Road Trips","
Fodor'sTravelGuides",28.7,38.32,256,ADAMS PUB                     ,Paperback,20/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971349
"Frommer's Easyguide to Seattle, Portland and the Oregon Coast","
Olson,Donald",24.95,33.32,304,BROADWAY BOOKS                ,Paperback,04/05/1999,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628873801
Costa Rica: The Complete Guide: Ecotourism in Costa Rica,"
Kaiser,James",31.93,42.64,368,OCEAN CRUISE GUIDES LTD       ,Paperback,15/04/2017,['314 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940754352
Wanderlust: A Hiker's Companion,"
Gestalten",86.72,108.54,316,WIZARD PUBN                   ,Hardcover,25/07/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783899559019
Knopf Mapguides: Paris: The City in Section-By-Section Maps,"
KnopfGuides",16.94,22.63,614,AVALON TRAVEL PUBL            ,Paperback,04/09/2018,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307263889
The Book of Everything: A Visual Guide to Travel and the World,"
LonelyPlanet",27.42,36.61,272,SPRING STREET PUB             ,Hardcover,30/06/2017,['573 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781742209630
Birds of Florida Field Guide,"
Tekiela,Stan",19.45,25.98,496,UNIVERSE BOOKS                ,Paperback,04/04/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781591931058
DK Eyewitness Travel Guide Australia,"
DkTravel",49.37,61.79,672,TASCHEN AMER LLC              ,Paperback,14/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465467935
South Africa Birds: A Folding Pocket Guide to Familiar Species,"
Kavanagh,James",11.43,15.27,264,ASSOULINE                     ,Paperback,01/11/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781583559864
The Monocle Travel Guide to Tokyo: The Monocle Travel Guide Series,"
Monocle",22.85,30.51,150,ASSOULINE                     ,Hardcover,01/06/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783899555745
The Best American Travel Writing 2018,"
Strayed,Cheryl",20.23,27.02,540,HARPER TORCH                  ,Paperback,25/04/2006,['293 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328497697
Eat Like Walt: The Wonderful World of Disney Food,"
Smothers,MarcyCarriker",53.1,66.46,1,MICHELIN TRAVEL PUBN          ,Hardcover,15/03/2018,['11 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781484782293
"A Complete Guide to the Grand Circle National Parks: Covering Zion, Bryce Canyon, Capitol Reef, Arches, Canyonlands, Mesa Verde, and Grand Canyon Nati","
Henze,Eric",26.95,35.99,192,ALFRED A KNOPF                ,Paperback,26/06/2018,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780997137088
"Michelin Spain: North, Basque Country, Navarra, La Rioja Map 573","
Michelin",14.02,18.72,1,MICHELIN TRAVEL PUBN          ,Folded,15/09/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067175143
"1,000 Places to See Before You Die: Revised Second Edition","
Schultz,Patricia",36.71,49.02,1200,WORKMAN PUB CO                ,Paperback,29/11/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780761156864
"Ballparks: A Journey Through the Fields of the Past, Present, and Future","
Enders,Eric",48.04,60.13,204,PENGUIN GROUP                 ,Hardcover,25/03/2003,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785836162
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,"
Potts,Rolf",20.22,27.0,896,LONELY PLANET PUB             ,Paperback,21/11/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780812992182
Unofficial Guide to Walt Disney World 2019,"
Sehlinger,Bob",32.13,42.9,352,ALFRED A KNOPF                ,Paperback,30/01/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628090819
The Travel Book: A Journey Through Every Country in the World,"
LonelyPlanet",55.21,69.1,700,AVALON TRAVEL PUBL            ,Paperback,16/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787017634
"Wilderness, the Gateway to the Soul: Spiritual Enlightenment Through Wilderness","
Stillman,Scott",23.66,31.6,640,FROMMERMEDIA LLC              ,Paperback,07/12/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781732352209
Epic Drives of the World,"
LonelyPlanet",54.39,68.08,432,PANTHEON                      ,Hardcover,08/05/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786578648
Lonely Planet Israel & the Palestinian Territories,"
LonelyPlanet",30.7,40.99,288,FROMMERMEDIA LLC              ,Paperback,23/10/2018,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570567
The World,"
LonelyPlanet",42.9,57.28,248,GIBBS SMITH PUB               ,Hardcover,17/07/2018,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786576538
Rick Steves Paris 2019,"
Steves,Rick",27.39,36.58,322,LIGHTNING SOURCE INC          ,Paperback,01/11/2012,['131 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218347
The Travel Atlas,"
LonelyPlanet",88.14,110.32,272,W W NORTON & CO INC           ,Hardcover,03/07/2018,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787016965
Lonely Planet Mexico,"
LonelyPlanet",39.22,52.37,880,FODORS                        ,Paperback,02/04/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570802
World Heritage Sites: A Complete Guide to 1073 UNESCO World Heritage Sites,"
Unesco",56.55,70.78,544,AVALON TRAVEL PUBL            ,Paperback,24/04/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780228101352
Caribbean by Cruise Ship: The Complete Guide to Cruising the Caribbean,"
Vipond,Anne",27.01,36.07,244,DOCUMENTARY MEDIA             ,Paperback,28/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781927747056
111 Places in Los Angeles That You Must Not Miss Updated and Revised,"
Moglen,Laurel",26.23,35.03,1,HARPER COLLINS UK             ,Paperback,01/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783954518845
50 Hikes with Kids: Oregon and Washington,"
Gorton,Wendy",26.57,35.48,352,SIMON & SCHUSTER              ,Paperback,04/07/2017,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781604698008
A Walk in the Woods: Rediscovering America on the Appalachian Trail,"
Bryson,Bill",10.59,14.15,0,RAND MCNALLY                  ,Mass,01/07/2003,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307279460
Lonely Planet Jordan,"
LonelyPlanet",30.7,40.99,328,LONELY PLANET PUB             ,Paperback,21/08/2018,['16 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786575753
"Streetwise Florence Map - Laminated City Center Street Map of Florence, Italy","
Michelin",9.34,12.47,264,AXEL & ASH                    ,Folded,01/11/2015,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067229860
Insight Guides Explore Boston,"
InsightGuides",16.29,21.76,408,DK PUB                        ,Paperback,21/02/2017,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786718297
Rick Steves Ireland 2019,"
Steves,Rick",31.7,42.33,304,FODORS                        ,Paperback,22/01/2019,['91 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218316
Unique Eats and Eateries of Philadelphia,"
LevyBaker,Irene",26.21,35.0,224,LONELY PLANET PUB             ,Paperback,23/10/2018,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681061412
Lands of Lost Borders: A Journey on the Silk Road,"
Harris,Kate",31.09,41.52,160,REEDY PR                      ,Hardcover,15/08/2018,['97 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062839343
North American Road Trips: Unforgettable Journeys of a Lifetime,"
Derrick,Martin",31.32,41.82,336,FODORS                        ,Hardcover,21/05/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785835851
"Journeys of a Lifetime, Second Edition: 500 of the World's Greatest Trips","
NationalGeographic",68.44,85.66,277,PENGUIN GROUP                 ,Hardcover,31/01/1980,['636 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781426219733
The Best Place to Be Today: 365 Things to Do & the Perfect Day to Do Them,"
LonelyPlanet",32.69,43.65,128,DK PUB                        ,Paperback,16/01/2018,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781743601655
A Field Guide to Getting Lost,"
Solnit,Rebecca",21.31,28.46,744,TASCHEN AMER LLC              ,Paperback,25/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143037248
Seattle Walks: Discovering History and Nature in the City,"
Williams,DavidB.",24.26,32.39,272,WRIGHT GUIDE                  ,Paperback,01/05/2018,['102 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780295741284
DK Eyewitness Travel Guide Sicily,"
DkTravel",29.11,38.87,320,FROMMERMEDIA LLC              ,Paperback,13/11/2018,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465459954
America's National Parks,"
Tome,Ester",49.12,61.48,286,LIGHTNING SOURCE INC          ,Hardcover,11/06/2017,['85 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785836278
A Stranger's Pose,"
Iduma,Emmanuel",18.65,24.9,143,BENCHMARK MAPS                ,Paperback,01/10/2009,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781911115496
Destination Earth: A New Philosophy of Travel by a World-Traveler,"
Hadjicostis,Nicos",29.7,39.66,448,LONELY PLANET PUB             ,Paperback,18/10/2016,['50 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780997414806
Damron Men's Travel Guide 52nd Edition,"
Gatta,Gina",41.29,55.13,704,FODORS                        ,Paperback,19/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780929435947
Fodor's Alaska,"
Fodor'sTravelGuides",28.09,37.51,288,NATL GEOGRAPHIC CHILDRENS     ,Paperback,07/02/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971165
"The Best Travel Writing, Volume 10: True Stories from Around the World","
O'Reilly,James",29.39,39.25,316,WIZARD PUBN                   ,Paperback,15/02/2018,['124 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781609520878
See You in the Piazza: New Places to Discover in Italy,"
Mayes,Frances",40.86,54.56,480,WORKMAN PUB CO                ,Hardcover,20/09/2016,['154 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451497697
Lonely Planet New Zealand,"
LonelyPlanet",35.8,47.81,952,AVALON TRAVEL PUBL            ,Paperback,27/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570796
"Red Sky in Mourning: The True Story of Love, Loss, and Survival at Sea","
Ashcraft,TamiOldham",25.33,33.82,544,LONELY PLANET PUB             ,Paperback,21/03/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780786886760
Kingbird Highway: The Biggest Year in the Life of an Extreme Birder,"
Kaufman,Kenn",23.46,31.33,328,TASCHEN AMER LLC              ,Paperback,24/09/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780618709403
Rick Steves Rome 2019,"
Steves,Rick",26.99,36.04,280,WIZARD PUBN                   ,Paperback,01/01/2017,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218361
