name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['101 Whiskies to Try Before You Die (Revised & Updated)'],"
Buxton,Ian",26.89,32.84,314,['TRESCOTT LLC                  '],Hardcover,13/09/2016,['27 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781472242471
['The Doughnut Cookbook: Easy Recipes for Baked and Fried Doughnuts'],"
Williams-SonomaTestKitchen",22.94,28.01,408,['PELICAN PUB CO LA GRETNA      '],Hardcover,31/03/1983,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681881348
['Top 500 Instant Pot Recipes: The Complete Instant Pot Pressure Cooker Cookbook'],"
Ross,Dane",22.98,28.07,288,['WILLIAM MORROW & CO           '],Paperback,01/05/2018,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781730885204
['Crockpot Recipe Collection'],"
PublicationsInternational",35.74,43.64,304,['POTTER CLARKSON N             '],Hardcover,09/10/2018,['70 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680221244
"[""What the F*@# Should I Make for Dinner?: The Answers to Life's Everyday Question (in 50 F*@#ing Recipes)""]","
Golden,Zach",22.21,27.13,208,['CREATESPACE                   '],Spiral,25/05/2018,['132 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762441778
"['Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes']","
Shockey,KirstenK.",40.14,49.02,399,['BBC BOOKS                     '],Paperback,01/02/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781612124254
['Solo: A Modern Cookbook for a Party of One'],"
Lo,Anita",44.53,52.46,160,['ANDREWS & MCMEEL              '],Hardcover,06/02/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451493606
['Food for Thought: Recipes for Ultimate Mind and Body Health'],"
Ferrare,Cristina",46.3,54.54,176,['QUARRY                        '],Hardcover,01/01/2012,['142 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781642930573
"[""Minimalist Baker's Everyday Cooking: 101 Entirely Plant-Based, Mostly Gluten-Free, Easy and Delicious Recipes""]","
Shultz,Dana",55.73,65.65,176,['ROCKRIDGE PR                  '],Hardcover,23/10/2018,['146 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780735210967
['Cook It in Cast Iron: Kitchen-Tested Recipes for the One Pan That Does It All'],"
Cook'sCountry",46.51,54.79,272,['CASTLE POINT                  '],Paperback,11/04/2017,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940352480
['All about Cake'],"
Tosi,Christina",56.65,66.73,272,['OXMOOR HOUSE INC              '],Hardcover,10/04/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451499523
"['Comfort in an Instant: 75 Comfort Food Recipes for Your Pressure Cooker, Multicooker, and Instant Pot(r)']","
Clark,Melissa",32.39,39.56,0,['WHITMAN PUB LLC               '],Hardcover,20/11/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525576150
['The Fresh and Healthy Instant Pot Cookbook: 75 Easy Recipes for Light Meals to Make in Your Electric Pressure Cooker'],"
Gilmore,Megan",29.32,35.81,320,['GRAND CENTRAL PUB MASS MARKET '],Paperback,09/04/2013,['85 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399582615
"[""The South's Best Butts: Pitmaster Secrets for Southern Barbecue Perfection""]","
Moore,Matt",43.18,50.87,240,['TEN SPEED PR                  '],Paperback,27/02/2018,['32 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780848751852
"[""Lidia's Celebrate Like an Italian: 220 Foolproof Recipes That Make Every Meal a Party: A Cookbook""]","
Bastianich,LidiaMatticchio",64.09,75.5,108,['CREATESPACE                   '],Hardcover,15/05/2018,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780385349482
"['The Pioneer Woman Cooks: A Year of Holidays: 140 Step-By-Step Recipes for Simple, Scrumptious Celebrations']","
Drummond,Ree",52.24,61.54,176,['WORKMAN PUB CO                '],Hardcover,03/11/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062225221
"['Jerky Everything: Foolproof and Flavorful Recipes for Beef, Pork, Poultry, Game, Fish, Fruit, and Even Vegetables']","
Braun,Pamela",29.05,35.48,288,['GRAND CENTRAL PUB MASS MARKET '],Paperback,26/12/2017,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781581572711
"['The Ketogenic Cookbook: Nutritious Low-Carb, High-Fat Paleo Meals to Heal Your Body']","
Moore,Jimmy",63.5,74.8,432,['DA CAPO PR                    '],Paperback,26/09/2017,['98 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628600780
['The Nordic Cookbook'],"
Nilsson,Magnus",86.95,102.42,487,['REGNERY PUB INC               '],Hardcover,04/05/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780714868721
['Food Is the Solution: What to Eat to Save the World--80+ Recipes for a Greener Planet and a Healthier You'],"
Prescott,Matthew",49.26,58.03,352,['VICTORY BELT PUB              '],Hardcover,18/12/2018,['34 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250144454
"[""The Good Housekeeping Illustrated Cookbook: America's Bestselling Step-By-Step Cookbook, with More Than 1,400 Recipes""]","
GoodHousekeeping",54.98,64.77,256,['HARRY N ABRAMS INC            '],Hardcover,10/10/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781588160706
['The How Can It Be Gluten Free Cookbook: Revolutionary Techniques. Groundbreaking Recipes.'],"
America'sTestKitchen",46.51,54.79,73,['CALLISTO MEDIA INC            '],Paperback,05/04/2013,['2089 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936493616
"[""Buttermilk Graffiti: A Chef's Journey to Discover America's New Melting-Pot Cuisine""]","
Lee,Edward",38.57,47.1,186,['ROCKRIDGE PR                  '],Hardcover,29/01/2019,['86 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781579657383
['On Vegetables: Modern Recipes for the Home Kitchen'],"
Fox,Jeremy",75.96,89.48,352,['PENGUIN GROUP                 '],Hardcover,28/03/2017,['12 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780714873909
['Tasty Ultimate: How to Cook Basically Anything (an Official Tasty Cookbook)'],"
Tasty",49.72,58.57,400,['HARPERCOLLINS UK              '],Hardcover,23/10/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525575863
['Keto Diet Instant Pot Cookbook: 1000 Day Keto Diet for Beginners: Instant Pot Ketogenic Diet Cookbook: Low-Carb Keto Cookbook: Easy Keto Diet Recipes:'],"
Banks,Katie",31.71,38.73,288,['PERENNIAL                     '],Paperback,05/11/2002,['153 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781999787349
['How to Instant Pot: Mastering All the Functions of the One Pot That Will Change the Way You Cook'],"
Shumski,Daniel",26.95,32.91,288,['HAY HOUSE                     '],Paperback,02/10/2018,['27 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781523502066
['Our Family Recipes'],"
Peter,PauperPress",19.36,23.65,0,['OCULUS PUBL                   '],Hardcover,27/10/2016,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781441319487
"['Pasta, Pretty Please: A Vibrant Approach to Handmade Noodles']","
Nicholson,LindaMiller",44.89,52.88,464,['BETTY CROCKER                 '],Hardcover,26/10/1998,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062674937
['Taste of Home Favorites--25th Anniversary Edition: Delicious Recipes Shared Across Generations'],"
TasteofHome",46.93,55.28,144,['ANDREWS & MCMEEL              '],Spiral,03/04/2018,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617657627
"['Barbecue Sauces, Rubs, and Marinades--Bastes, Butters & Glazes, Too']","
Raichlen,Steven",29.08,35.51,336,['WEBER                         '],Paperback,02/04/2013,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781523500819
['Molly on the Range: Recipes and Stories from an Unlikely Life on a Farm'],"
Yeh,Molly",51.93,61.17,336,['H&H BOOKS                     '],Hardcover,23/03/2018,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781623366957
['Baking All Year Round: Holidays & Special Occasions'],"
Pansino,Rosanna",48.35,56.95,288,['GOOD BOOKS                    '],Hardcover,04/08/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781501179822
